X,Y,Z,E,A,B,C,D,F,G,H,I,J,K,L,M,N,prop_strict_util_eff,major_util_eff_med,prop_qual_util_from_max,prop_strict_single_party,spat_char_corr1,prop_strict_elec_fail,spat_med_entropy3,spat_avg_entropy1,prop_qual_winner_smith,prop_strict_maxer_elected,spat_avg_entropy5,prop_strict_condorcet_paradox,prop_qual_single_party,major_maximizer_rate,major_util_from_winner_avg,prop_strict_unanimity,tangian_raw_uni_parties,tangian_adj_uni_body,prop_strict_unanimity_rate,prop_strict_condorcet_winner,spat_med_entropy5,spat_char_corr3,spat_char_corr5,major_vot_eff_n_cond_paradox,prop_qual_min_govt_size,prop_strict_winner_smith,prop_qual_med_pos,prop_qual_util_from_winner,prop_qual_min_govt_unstable,spat_avg_entropy3,tangian_raw_uni_body,major_util_from_max_avg,spat_med_entropy2,spat_avg_entropy2,spat_med_entropy1,prop_strict_util_from_max,prop_qual_nonzero_pos,major_qual_nonzero_pos,prop_strict_min_govt_elected,major_vot_eff_cond_eff,major_vot_eff_smith_eff,prop_qual_condorcet_paradox,tangian_raw_pop_parties,tangian_adj_pop_parties,major_util_from_max_med,major_util_from_win_med,major_strict_med_pos,major_util_eff_avg,tangian_adj_uni_parties,major_gallagher,prop_qual_elec_fail,prop_qual_maxer_elected,prop_qual_util_eff,prop_qual_unanimity_rate,prop_strict_min_govt_size,major_strict_nonzero_pos,prop_gallagher,major_strict_social_util,prop_strict_nonzero_pos,prop_strict_med_pos,major_qual_social_util,spat_agg_dist_corr,major_qual_med_pos,prop_qual_condorcet_winner,prop_strict_min_govt_unstable,spat_char_corr2,prop_strict_util_from_winner,prop_qual_min_govt_elected,tangian_adj_pop_body,spat_avg_entropy4,prop_qual_unanimity,spat_med_entropy4,spat_char_corr4,tangian_raw_pop_body
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String7[""C1_3""]","String7[""D1_3""]","String7[""F1_3""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9841936447296079],[0.9986786835128469],[225222.3900959145],Bool[1],[-0.019750585131498258],Bool[0],[1.4284561289071478],[1.1452409094371701e-10],Bool[0],Bool[0],[0.6931471800896101],Bool[0],Bool[1],[0.46],[4704.898282349994],[20],[0.0],[0.0],[0.4],Bool[1],[0.6931471804431422],[-0.0019507943955089822],[0.013203610833435074],[0],[0],Bool[1],[-1.0],[221662.44498321164],Bool[0],[1.4284574358202127],[0.0],[4720.954780540381],[0.5312232630173186],[0.5312205765635319],[1.1452365492198253e-10],[225222.3900959145],[13],[20],Bool[1],[1.0],[1.0],Bool[0],[0.22285073600000002],[0.22285073600000002],[4721.586882011148],[4705.475994227275],[0.0],[0.9966020145057112],[0.0],[0.21539951000872778],Bool[0],Bool[0],[0.9841936447296079],[0.4],[0],[1],[0.0010530489067464735],[4188.162008125302],[13],[-1.0],[4248.219611625478],[0.08165447180566979],[1.0],Bool[0],Bool[0],[0.007059890483192776],[221662.44498321164],Bool[1],[0.22380440000000001],[1.511775767848294],[20],[1.5117757819823217],[0.14895567173284166],[0.22380440000000001]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String7[""C1_2""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[1.0],[0.9998834669751177],[227745.2411744332],Bool[1],[0.1603218013008227],Bool[0],[0.9793536491050328],[3.3343032166389493e-10],Bool[1],Bool[1],[0.5287532587264945],Bool[0],Bool[1],[0.42],[4565.901597767007],[20],[0.709],[0.531],[0.4],Bool[1],[0.5774153115898066],[0.13389535711390513],[0.2706943632175529],[0],[0],Bool[1],[-2.0],[227745.2411744332],Bool[0],[0.9610379190327655],[0.531],[4568.646164803862],[0.6220400957817649],[0.5979087125281292],[2.558252347433582e-10],[227745.2411744332],[20],[20],Bool[1],[1.0],[1.0],Bool[0],[0.5003245040000001],[0.5003245040000001],[4567.917280346197],[4566.6726513158155],[-2.0],[0.9993998573202447],[0.709],[0.1759943101352996],Bool[0],Bool[1],[1.0],[0.4],[0],[20],[0.0028279321066814887],[4124.9283385722465],[20],[-2.0],[4124.9283385722465],[0.3412357705658049],[-2.0],Bool[1],Bool[0],[-0.0031616471968268964],[227745.2411744332],Bool[1],[0.5002803999999998],[1.2474767260713504],[20],[1.2802616902285766],[0.2698877082959261],[0.5002803999999998]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String7[""C1_2""]","String7[""D1_2""]","String7[""F1_2""]","String3[""L3""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.9868139720898831],[1.0],[234040.8558032093],Bool[0],[0.14621420278171382],Bool[0],[1.0731539938811858],[1.0489394212565167e-10],Bool[0],Bool[0],[0.6654285093104558],Bool[0],Bool[0],[0.76],[4713.756434303462],[6],[0.45],[0.632],[0.12],Bool[0],[0.6769394911174649],[0.5902190970130283],[0.3379934659616374],[0],[0],Bool[0],[0.0],[232989.37351399678],Bool[0],[1.104650875605947],[0.632],[4722.931838703561],[0.30371724114164145],[0.3029234466716777],[9.949091160071386e-11],[234040.8558032093],[2],[0],Bool[1],[0.9],[0.9],Bool[0],[0.369997448],[0.369997448],[4733.921343547992],[4727.857699684409],[0.0],[0.998054482381685],[0.45],[0.15444156932639608],Bool[0],Bool[0],[0.9955072703626727],[0.3],[2],[0],[0.1450807993360941],[4234.621560483583],[6],[0.0],[4234.621560483583],[0.6630365570631237],[0.0],Bool[0],Bool[0],[0.39876448794124647],[230954.78654648052],Bool[1],[0.43207059999999997],[0.9405590205549285],[15],[0.9498221132457798],[0.3975721620639148],[0.43207059999999997]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String7[""C1_3""]","String7[""D1_1""]","String7[""F1_3""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.9812692216315589],[1.0],[237208.25416157325],Bool[1],[0.38569133108174275],Bool[0],[7.31699137836792e-11],[3.053620807800841e-10],Bool[0],Bool[0],[4.0123836783056424e-10],Bool[0],Bool[1],[0.78],[4834.158815318232],[20],[0.0],[0.0],[0.4],Bool[0],[4.066365825349893e-10],[0.7879434453679878],[-0.02527879574135694],[0],[0],Bool[0],[1.0],[232765.15892570798],Bool[0],[6.991032743475493e-11],[0.0],[4837.437015293199],[1.4789835897127046e-10],[1.520121840546729e-10],[3.066573243058283e-10],[237208.25416157325],[18],[19],Bool[1],[1.0],[1.0],Bool[0],[0.19826058],[0.19826057999999996],[4843.898879062655],[4839.514552319414],[0.0],[0.9993217262383921],[0.0],[0.21420051058762676],Bool[0],Bool[0],[0.9812692216315589],[0.4],[0],[0],[0.6791170738539858],[4513.42479007831],[18],[1.0],[4611.181073653665],[0.8203373575239661],[1.0],Bool[0],Bool[0],[0.733258798855994],[232765.15892570798],Bool[1],[0.2161512],[3.0593125195314944e-10],[20],[2.3030909801828352e-10],[0.7958652174453276],[0.2161512]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String7[""C1_2""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.999980952421712],[0.9993413989030795],[229316.96500304382],Bool[1],[-0.00228439905087616],Bool[0],[1.282979850028192],[1.2101432761616911e-10],Bool[0],Bool[0],[0.46521034043712617],Bool[0],Bool[1],[0.08],[4607.140061636573],[16],[0.404],[0.48800000000000004],[0.32],Bool[0],[0.46052553734182805],[0.3937092782359645],[0.3316846079414964],[0],[0],Bool[0],[-2.0],[229312.59707020017],Bool[0],[1.2336156133815692],[0.48800000000000004],[4612.3871520107405],[0.7329494540530619],[0.6991721528294778],[7.297868877339654e-11],[229316.96500304382],[16],[20],Bool[1],[1.0],[1.0],Bool[0],[0.49990710400000005],[0.49990710400000005],[4613.357021966074],[4607.004871482678],[-2.0],[0.9988630728730306],[0.404],[0.08535566886856437],Bool[0],Bool[0],[0.999980952421712],[0.32],[0],[20],[0.009397351116139051],[4246.44157587468],[16],[-2.0],[4246.44157587468],[0.4036653328327958],[-2.0],Bool[0],Bool[0],[-0.05483496693122306],[229312.59707020017],Bool[1],[0.4996454],[1.1463384869157438],[16],[1.1665163302366837],[0.09432385437179473],[0.4996454]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String7[""C1_3""]","String7[""D1_3""]","String7[""F1_3""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.9819387480522759],[1.0],[223653.57719470878],Bool[1],[-0.0455955100231626],Bool[0],[1.5724241709067863],[1.1452272366892404e-10],Bool[0],Bool[0],[0.6931471800900749],Bool[0],Bool[1],[0.72],[4680.129146933865],[20],[0.0],[0.0],[0.4],Bool[0],[0.6931471803666229],[-0.07022843048368388],[0.038821010164747496],[0],[0],Bool[0],[1.0],[219614.11358798537],Bool[0],[1.5724242257909913],[0.0],[4689.374823140712],[0.6438235550957343],[0.6438243864590811],[1.1452309968606756e-10],[223653.5774529246],[16],[19],Bool[1],[1.0],[1.0],Bool[0],[0.24539617600000002],[0.24539617600000002],[4691.652395673169],[4686.134683997399],[0.0],[0.9980288612604223],[0.0],[0.19479216353847503],Bool[0],Bool[0],[0.9819387480522759],[0.4],[0],[0],[0.338435679103775],[4350.87768310987],[16],[1.0],[4528.73917490645],[-0.00020705509437091938],[-1.0],Bool[0],Bool[0],[0.028518859027255487],[219614.1138415375],Bool[1],[0.22305220000000003],[1.3886529104178822],[20],[1.3886506189059977],[0.0047644017497067105],[0.22305220000000003]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String7[""C1_2""]","String7[""D1_2""]","String7[""F1_2""]","String3[""L3""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9973078406951834],[1.0],[230332.87300480093],Bool[0],[0.6185054480678222],Bool[0],[1.3411941523081183],[5.394633044920705e-11],Bool[0],Bool[0],[0.591568762448115],Bool[0],Bool[0],[0.62],[4785.4675311213205],[12],[0.661],[0.718],[0.24],Bool[0],[0.5938428147627525],[0.8340098381577155],[0.13964360261800426],[0],[0],Bool[0],[0.0],[229712.7802175359],Bool[0],[1.3398253533553142],[0.718],[4798.955535593755],[0.6051778671190573],[0.5528732942918974],[5.6995479163226404e-11],[230332.87300480093],[1],[0],Bool[1],[0.7],[0.7],Bool[0],[0.43740458800000004],[0.43740458800000004],[4803.1092180850865],[4791.173414045296],[0.0],[0.9971956112474157],[0.661],[0.16360803334799914],Bool[0],Bool[0],[0.9973078406951834],[0.36],[0],[0],[0.023417697922725043],[4384.364288176181],[1],[0.0],[4384.364288176181],[0.8778106782096274],[0.0],Bool[0],Bool[0],[0.7255917128612888],[229712.7802175359],Bool[1],[0.4568726],[1.1922946844133246],[18],[1.1915172866636483],[0.3274053073583724],[0.4568726]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String7[""C1_2""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9999898406987514],[0.9991970802343249],[228530.7763159909],Bool[1],[0.179584654093197],Bool[0],[1.3602319622741446],[2.0700037709133712e-10],Bool[0],Bool[0],[0.5706066955204725],Bool[0],Bool[1],[0.02],[4595.83889363817],[13],[0.528],[0.525],[0.26],Bool[0],[0.632115523402886],[-0.020838849660647255],[-0.0030265325757682085],[0],[0],Bool[0],[-2.0],[228528.45460298972],Bool[0],[1.3582990693396284],[0.525],[4601.086369077088],[0.7142766596164819],[0.6826172240208234],[1.1525942280161577e-10],[228530.7763159909],[13],[20],Bool[1],[0.96],[0.96],Bool[0],[0.500028288],[0.500028288],[4600.311959232365],[4596.313492718625],[-2.0],[0.9988596743746635],[0.528],[0.05309211933987941],Bool[0],Bool[0],[0.9999898406987514],[0.26],[0],[20],[0.008803018573194092],[4385.991153993984],[13],[-2.0],[4385.991153993984],[0.17311056599975044],[-2.0],Bool[0],Bool[0],[0.2424907607238926],[228528.45460298972],Bool[1],[0.5003124],[1.266556334768876],[13],[1.2739905133662908],[0.15119829980577848],[0.5003124]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String7[""C1_3""]","String7[""D1_1""]","String7[""F1_3""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.991702805462998],[1.0],[239205.0481862242],Bool[1],[0.501570789444916],Bool[0],[1.5784898593676661e-9],[9.183074290006643e-11],Bool[0],Bool[0],[2.4157495592069557e-11],Bool[0],Bool[1],[0.58],[4841.160569114828],[20],[0.0],[0.0],[0.4],Bool[0],[2.5052789172035403e-11],[0.47479302662051615],[0.5119222553896352],[0],[0],Bool[0],[1.0],[237220.31736719015],Bool[0],[2.1806261629478355e-9],[0.0],[4846.9963740539015],[1.23393126247259e-10],[1.2446511879728387e-10],[8.594597884097945e-11],[239205.0481862242],[15],[19],Bool[1],[1.0],[1.0],Bool[0],[0.23629795600000003],[0.23629795600000006],[4848.673151812106],[4846.172071203048],[0.0],[0.9987967305565115],[0.0],[0.1952638610700915],Bool[0],Bool[0],[0.991702805462998],[0.4],[0],[0],[0.6791170738539858],[4596.294976574266],[15],[1.0],[4569.864856578002],[0.4880328680365576],[1.0],Bool[0],Bool[0],[0.530092747574029],[237220.31736719015],Bool[1],[0.2263016],[7.020690433881315e-11],[20],[6.677686259053071e-11],[0.4348730154317259],[0.2263016]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String7[""C1_3""]","String7[""D1_3""]","String7[""F1_3""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9785074030002474],[0.99790997885904],[229995.58612306602],Bool[1],[-0.02804015952482091],Bool[0],[1.2447498737332086],[1.1452438239905526e-10],Bool[1],Bool[0],[0.6931471802186233],Bool[0],Bool[1],[0.44],[4676.4416094906655],[20],[0.0],[0.0],[0.4],Bool[0],[0.6931471804562876],[-0.05253818275906213],[0.0022458536347392],[1],[0],Bool[0],[0.0],[225229.42268893804],Bool[0],[1.2447490923181836],[0.0],[4699.658503789633],[0.6683697513421771],[0.6683678873722505],[1.1452420733277433e-10],[230176.49863633135],[12],[17],Bool[1],[0.7959183673469388],[0.8],Bool[0],[0.222594876],[0.222594876],[4698.059422223325],[4676.716341244459],[0.0],[0.9950648891251552],[0.0],[0.1283638493657775],Bool[0],Bool[0],[0.9792771525990168],[0.4],[0],[0],[0.2658054147315473],[4344.328984285128],[12],[0.0],[4526.273508708495],[-0.036424541790435444],[1.0],Bool[1],Bool[0],[0.06018379723949715],[225229.40791232657],Bool[1],[0.2292394],[1.547999715173496],[20],[1.5479991630291097],[-0.056129125393367243],[0.2292394]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String7[""C1_2""]","String7[""D1_2""]","String7[""F1_2""]","String3[""L3""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9948643798897697],[0.9978601664097099],[231313.2670690624],Bool[0],[0.6576791383969018],Bool[0],[1.2632410150217153],[2.9118578649351393e-10],Bool[0],Bool[0],[0.3173870416154487],Bool[0],Bool[0],[0.42],[4726.8428262642665],[10],[0.6040000000000001],[0.706],[0.2],Bool[0],[0.3202382825280109],[0.8932505477357496],[-0.06656428722410197],[0],[0],Bool[0],[0.0],[230073.72435551404],Bool[0],[1.3073443723743157],[0.706],[4756.930220243035],[0.6288856754532131],[0.5912810604462676],[2.9526812771534514e-10],[231313.2670690624],[2],[0],Bool[1],[0.62],[0.62],Bool[0],[0.417528632],[0.4175286319999999],[4754.71439559109],[4726.127258227345],[0.0],[0.9936924077605905],[0.6040000000000001],[0.24140976338168263],Bool[0],Bool[0],[0.9946412813702629],[0.38],[0],[0],[0.018674952637155483],[4198.045956441226],[2],[0.0],[4198.045956441226],[0.7793472946824046],[0.0],Bool[0],Bool[0],[0.06757571325957576],[230125.33000293944],Bool[1],[0.4499487999999999],[0.9185942384069654],[19],[0.9160063178154914],[0.5643561019159594],[0.4499487999999999]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String7[""C1_2""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.999965841358416],[0.9997402533990147],[229005.98093556863],Bool[0],[0.14455224528288002],Bool[0],[1.1319898132862836],[2.6789576325509593e-10],Bool[0],Bool[0],[0.6218510423774406],Bool[0],Bool[0],[0.3],[4579.820749553228],[12],[0.45099999999999996],[0.49599999999999994],[0.24],Bool[0],[0.6508791405310086],[0.2636398074380714],[0.1401028610339473],[0],[0],Bool[0],[0.0],[228998.15840234526],Bool[0],[1.1223349857213276],[0.49599999999999994],[4583.821441986449],[0.6178118721731463],[0.5829516575659881],[1.5981028988607318e-10],[229005.98093556863],[12],[20],Bool[1],[1.0],[1.0],Bool[0],[0.499956392],[0.499956392],[4584.116177743959],[4578.993474458143],[-2.0],[0.9991283076714627],[0.45099999999999996],[0.20645641116710328],Bool[0],Bool[0],[0.999965841358416],[0.24],[0],[20],[0.012013730145129787],[4289.946263453421],[12],[0.0],[4289.946263453421],[0.4917836833881366],[-2.0],Bool[0],Bool[0],[0.31592080679741985],[228998.15840234526],Bool[1],[0.5000327999999999],[1.2941073732735628],[12],[1.340800456009534],[0.35718020420814484],[0.5000327999999999]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String7[""C1_2""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9999591412392007],[0.9995648431600077],[226251.69244457956],Bool[1],[0.11553269753368836],Bool[0],[1.1274015632940766],[2.2708108233569651e-10],Bool[1],Bool[0],[0.5984717300735884],Bool[1],Bool[1],[0.14],[4620.162640943363],[10],[0.48000000000000004],[0.535],[0.2],Bool[0],[0.6246541461015085],[0.3901816360622573],[0.015806065871726064],[0],[0],Bool[1],[0.0],[226242.44808079753],Bool[0],[1.1105923795871269],[0.535],[4623.830474010098],[0.6053642677932736],[0.6175112983248561],[1.6534394939589727e-10],[226251.69244457956],[10],[20],Bool[1],[1.0],[1.0],Bool[1],[0.49992986400000006],[0.49992986400000006],[4623.672644378464],[4620.01584319933],[-2.0],[0.9992072145140799],[0.48000000000000004],[0.1438314782792696],Bool[0],Bool[0],[0.9999591412392007],[0.2],[0],[20],[0.013409479631961855],[4259.451268973239],[10],[0.0],[4259.451268973239],[0.4782775920701971],[-2.0],Bool[0],Bool[0],[0.19864939470310397],[226242.44808079753],Bool[1],[0.5003070000000001],[1.1282950819549238],[10],[1.1685830160853723],[0.4064307117838162],[0.5003070000000001]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String7[""C1_3""]","String7[""D1_1""]","String7[""F1_3""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9830080045989122],[1.0],[238067.77252769156],Bool[1],[0.6173765406128422],Bool[0],[2.4379259108600253e-10],[1.326204355440266e-10],Bool[0],Bool[0],[9.89498333685146e-10],Bool[0],Bool[1],[0.64],[4840.428693860107],[20],[0.0],[0.0],[0.4],Bool[0],[8.806804843045716e-10],[0.4573004263470195],[0.4377679652114368],[0],[0],Bool[0],[1.0],[234022.5260317538],Bool[0],[3.0884954259977804e-10],[0.0],[4846.391879638244],[4.333172194609752e-11],[7.299504123724962e-11],[1.1678209901066718e-10],[238067.77252769156],[17],[15],Bool[1],[0.9],[0.9],Bool[0],[0.20168778799999995],[0.201687788],[4848.077201556536],[4840.451684637429],[0.0],[0.9987707107692188],[0.0],[0.03164167302782836],Bool[0],Bool[0],[0.9830080045989122],[0.4],[0],[0],[0.6791170738539858],[4606.049544838178],[17],[1.0],[4626.964262675556],[0.8248393066052139],[0.0],Bool[0],Bool[0],[0.4658854715128137],[234022.5260317538],Bool[1],[0.23407820000000001],[2.4275275987954865e-10],[20],[1.7913124897428678e-10],[0.6796677546603557],[0.23407820000000001]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String7[""C1_2""]","String7[""D1_2""]","String7[""F1_3""]","String3[""L3""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.9850356111669114],[1.0],[232095.67308202342],Bool[1],[0.551282840714706],Bool[0],[1.3636324873867585],[5.682847488990413e-11],Bool[0],Bool[0],[0.6294099322402888],Bool[0],Bool[1],[0.54],[4753.430174519363],[20],[0.0],[0.0],[0.4],Bool[1],[0.6317967351538017],[0.8410867095492331],[0.7634734875182907],[0],[0],Bool[1],[0.5],[229075.5844865894],Bool[0],[1.2206840278431519],[0.0],[4765.88568018235],[0.27514878589398795],[0.2783020148619209],[5.541318945115104e-11],[232555.5957657235],[15],[9],Bool[1],[0.82],[0.82],Bool[0],[0.21994031999999997],[0.21994032],[4773.118195146673],[4761.275016260987],[0.0],[0.9973895800584672],[0.0],[0.1333961253410308],Bool[0],Bool[0],[0.9869877427901609],[0.4],[0],[0],[0.012272174053524498],[4333.690928732748],[15],[0.5],[4362.053649077261],[0.8871954804041194],[0.0],Bool[0],Bool[0],[0.4611873918218657],[229075.54340537463],Bool[1],[0.234163],[1.486523120856409],[20],[1.483975344642746],[0.30353315858442775],[0.234163]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String7[""C1_3""]","String7[""D1_3""]","String7[""F1_3""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9644868451289653],[0.9925901207842288],[228197.3573183049],Bool[1],[0.010585590829930765],Bool[0],[1.5482930608972825],[1.1452399781895502e-10],Bool[1],Bool[0],[0.6931471800679799],Bool[0],Bool[1],[0.26],[4678.7946971479105],[20],[0.0],[0.0],[0.4],Bool[0],[0.6931471804125275],[0.007323078395398189],[-0.05554146088988849],[0],[0],Bool[0],[1.0],[220093.3492266991],Bool[0],[1.548293417302932],[0.0],[4718.694520242856],[0.7313078941126165],[0.73131029568764],[1.1452387301263137e-10],[228197.3573183049],[18],[19],Bool[1],[1.0],[1.0],Bool[1],[0.23118604399999998],[0.231186044],[4718.802832122438],[4674.051520070685],[0.0],[0.9915532246739874],[0.0],[0.2868649494936598],Bool[0],Bool[0],[0.9644868451289653],[0.4],[0],[1],[0.15010928989444064],[4434.519517975749],[18],[1.0],[4534.016640872942],[-0.02547184298293784],[1.0],Bool[0],Bool[0],[-0.07078561434922431],[220093.3492266991],Bool[1],[0.23853679999999997],[1.3335294593473435],[20],[1.3335304247003994],[0.11342208060543307],[0.2385368]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String7[""C1_2""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9999480802283329],[0.9992753879763215],[226312.30410622444],Bool[0],[0.06583580361858388],Bool[0],[1.237188975797843],[2.5201937870746764e-10],Bool[0],Bool[0],[0.5118881044048148],Bool[0],Bool[0],[0.06],[4584.7812944543875],[10],[0.461],[0.506],[0.2],Bool[0],[0.5466975554842894],[0.1801092137904241],[0.047985835418572924],[0],[0],Bool[0],[0.0],[226300.5540230698],Bool[0],[1.2047114986642875],[0.506],[4590.6721486772185],[0.7079308238804234],[0.6660532473237051],[1.587845407389664e-10],[226312.30410622444],[10],[20],Bool[1],[0.98],[0.98],Bool[0],[0.499910224],[0.499910224],[4589.662219962225],[4583.808428296196],[-2.0],[0.9987180052659275],[0.461],[0.1541062404966132],Bool[0],Bool[0],[0.9999480802283329],[0.2],[0],[20],[0.010987873315614812],[4362.691310071985],[10],[0.0],[4362.691310071985],[0.36395514708595855],[-2.0],Bool[0],Bool[0],[0.2616311008637986],[226300.5540230698],Bool[1],[0.4999526],[1.1957751015359717],[10],[1.240103078418449],[0.3306999642021165],[0.4999526]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String7[""C1_2""]","String7[""D1_2""]","String7[""F1_3""]","String3[""L3""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[1.0],[0.9985020277372548],[227332.26576444443],Bool[0],[0.456002879474736],Bool[0],[1.1555567035316407],[7.322852633270992e-11],Bool[0],Bool[1],[0.5966736270981208],Bool[0],Bool[0],[0.4],[4787.796035891475],[3],[0.0],[0.0],[0.06],Bool[0],[0.5848218185798211],[0.44164006935399674],[0.41249786011690387],[0],[0],Bool[0],[0.0],[227332.26576444443],Bool[0],[1.144745362276025],[0.0],[4803.185599749504],[0.2534702387260065],[0.26154993359466244],[7.647978280969179e-11],[227332.26576444443],[2],[5],Bool[1],[0.68],[0.68],Bool[0],[0.23543636799999998],[0.23543636800000006],[4808.645161419878],[4789.400738931107],[0.0],[0.996796636622183],[0.0],[0.25542988254313553],Bool[0],Bool[1],[1.0],[0.26],[2],[0],[0.008575832087908455],[4387.609864339883],[2],[0.0],[4451.294330951684],[0.5850620555553727],[0.0],Bool[0],Bool[1],[0.2540128668997056],[227332.26576444443],Bool[1],[0.2399302],[0.7269103495848043],[13],[0.7127352212443631],[0.40611205308900794],[0.2399302]
