X,Y,Z,E,A,B,C,D,F,G,H,I,J,K,L,M,N,prop_strict_util_eff,major_util_eff_med,prop_qual_util_from_max,prop_strict_single_party,spat_char_corr1,prop_strict_elec_fail,spat_med_entropy3,spat_avg_entropy1,prop_qual_winner_smith,prop_strict_maxer_elected,spat_avg_entropy5,prop_strict_condorcet_paradox,prop_qual_single_party,major_maximizer_rate,major_util_from_winner_avg,prop_strict_unanimity,tangian_raw_uni_parties,tangian_adj_uni_body,prop_strict_unanimity_rate,prop_strict_condorcet_winner,spat_med_entropy5,spat_char_corr3,spat_char_corr5,major_vot_eff_n_cond_paradox,prop_qual_min_govt_size,prop_strict_winner_smith,prop_qual_med_pos,prop_qual_util_from_winner,prop_qual_min_govt_unstable,spat_avg_entropy3,tangian_raw_uni_body,major_util_from_max_avg,spat_med_entropy2,spat_avg_entropy2,spat_med_entropy1,prop_strict_util_from_max,prop_qual_nonzero_pos,major_qual_nonzero_pos,prop_strict_min_govt_elected,major_vot_eff_cond_eff,major_vot_eff_smith_eff,prop_qual_condorcet_paradox,tangian_raw_pop_parties,tangian_adj_pop_parties,major_util_from_max_med,major_util_from_win_med,major_strict_med_pos,major_util_eff_avg,tangian_adj_uni_parties,major_gallagher,prop_qual_elec_fail,prop_qual_maxer_elected,prop_qual_util_eff,prop_qual_unanimity_rate,prop_strict_min_govt_size,major_strict_nonzero_pos,prop_gallagher,major_strict_social_util,prop_strict_nonzero_pos,prop_strict_med_pos,major_qual_social_util,spat_agg_dist_corr,major_qual_med_pos,prop_qual_condorcet_winner,prop_strict_min_govt_unstable,spat_char_corr2,prop_strict_util_from_winner,prop_qual_min_govt_elected,tangian_adj_pop_body,spat_avg_entropy4,prop_qual_unanimity,spat_med_entropy4,spat_char_corr4,tangian_raw_pop_body
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_2""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9794664224283435],[1.0],[231769.980626314],Bool[1],[0.0413138192779402],Bool[0],[1.1452401790046315e-10],[1.1452420155700681e-10],Bool[0],Bool[0],[1.1452343723793501e-10],Bool[0],Bool[1],[0.6],[4775.962672096393],[20],[0.603],[0.718],[0.4],Bool[0],[1.1452367185551892e-10],[-0.01889873654621003],[0.006589373286532422],[0],[0],Bool[0],[0.0],[227010.91375034227],Bool[0],[1.1452407603052083e-10],[0.718],[4785.943056398165],[1.1452337777456067e-10],[1.1452321547251442e-10],[1.1452530222252144e-10],[231769.980626314],[8],[0],Bool[1],[0.86],[0.86],Bool[0],[0.418748412],[0.418748412],[4791.707672111168],[4781.846186096156],[0.0],[0.9979146377000481],[0.603],[0.36359258826329227],Bool[0],Bool[0],[0.9794664224283435],[0.4],[0],[0],[0.6791170738539858],[4429.630621574087],[8],[0.0],[4429.630621574087],[0.0073674502472688376],[0.0],Bool[0],Bool[0],[0.010591189188016164],[227010.91375034227],Bool[1],[0.4551238],[1.1452310535180957e-10],[20],[1.1452314352689763e-10],[-0.022917727570956514],[0.4551238]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String7[""C1_3""]","String7[""D1_2""]","String7[""F1_2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9965934972528765],[1.0],[226594.40579443472],Bool[1],[0.09014072543719769],Bool[0],[1.5462956499153127],[0.8378260858586867],Bool[0],Bool[0],[0.6785116759830961],Bool[0],Bool[0],[0.76],[4701.054554364263],[11],[0.5850000000000001],[0.618],[0.22],Bool[0],[0.682188597400595],[0.5418711016193372],[0.37918631102632655],[0],[0],Bool[0],[0.0],[225827.80901159236],Bool[0],[1.52971247455802],[0.618],[4709.75790272346],[0.9336024851976665],[0.9118580095672435],[0.8352031055816205],[226594.40579443472],[1],[0],Bool[1],[0.98],[0.98],Bool[0],[0.40857219200000006],[0.408572192],[4710.616115688733],[4706.044618099582],[0.0],[0.9981542368472499],[0.5850000000000001],[0.07631319309267566],Bool[0],Bool[0],[0.9966168768370309],[0.34],[0],[0],[0.3841547413303548],[4150.373835365979],[1],[0.0],[4150.373835365979],[0.6825615507203883],[0.0],Bool[0],Bool[0],[0.685628689104852],[225822.51132861315],Bool[1],[0.42447779999999996],[1.5278334134136293],[17],[1.54310459587708],[0.1804127656005853],[0.42447779999999996]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String7[""C1_2""]","String7[""D1_2""]","String7[""F1_3""]","String3[""L3""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9833818533122404],[0.9970177267785902],[234124.34306519188],Bool[1],[-0.03696672899635664],Bool[0],[1.6094379120341231],[1.098612288166958],Bool[0],Bool[0],[0.6931471801070613],Bool[0],Bool[1],[0.34],[4764.405541194188],[20],[0.0],[0.0],[0.4],Bool[0],[0.693147180369347],[0.08711012626199895],[-0.05557931854061203],[0],[0],Bool[0],[1.0],[230370.87166957988],Bool[0],[1.6094379118117552],[0.0],[4785.602134202205],[1.0986122882779814],[1.0986122879574964],[1.0986122883188787],[234263.89240091314],[15],[4],Bool[1],[0.58],[0.58],Bool[0],[0.219222496],[0.219222496],[4787.119652406561],[4766.82879429278],[0.0],[0.9955749241090747],[0.0],[0.1355249670872493],Bool[0],Bool[0],[0.9839680430216228],[0.4],[0],[0],[0.020864723913821624],[4367.932819138188],[15],[1.0],[4342.764812921979],[0.009368373813785375],[0.0],Bool[0],Bool[0],[0.016621684193272524],[230370.86067334923],Bool[1],[0.23807419999999996],[1.6094379116210107],[20],[1.6094379117156046],[0.041265865948111],[0.2380742]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_2""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9784193973948179],[0.9998119715756237],[235800.26378264208],Bool[1],[0.0107721366096545],Bool[0],[1.1452304113735916e-10],[1.1452523388669968e-10],Bool[0],Bool[0],[1.145238085626006e-10],Bool[0],Bool[1],[0.48],[4781.247625594281],[20],[0.456],[0.7240000000000001],[0.4],Bool[0],[1.1452308884480161e-10],[-0.0017989246062455806],[-0.007806989382608885],[0],[0],Bool[0],[0.0],[230711.55199575177],Bool[0],[1.1452341052079598e-10],[0.7240000000000001],[4798.376612363308],[1.145249380841786e-10],[1.1452461546393838e-10],[1.145259420255564e-10],[235800.26378264208],[11],[0],Bool[1],[0.64],[0.64],Bool[0],[0.37209435199999985],[0.3720943520000001],[4800.316688660549],[4787.212789350118],[0.0],[0.9964361969391408],[0.456],[0.28943515827901767],Bool[0],Bool[0],[0.9784193973948179],[0.4],[0],[0],[0.6791170738539858],[4242.459925061226],[11],[0.0],[4242.459925061226],[0.008973605763729896],[0.0],Bool[0],Bool[0],[-0.061999962626946827],[230711.55199575177],Bool[1],[0.4576092],[1.1452330637979844e-10],[20],[1.1452296702051865e-10],[0.08044467133151585],[0.4576092]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String7[""C1_1""]","String7[""D1_1""]","String7[""F1_3""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9844368904457417],[0.9990312268946735],[233481.51448743863],Bool[1],[0.7505123497529321],Bool[0],[1.1211688873768026],[0.9392033014722267],Bool[0],Bool[0],[0.6223922245808265],Bool[0],Bool[1],[0.46],[4732.408912681206],[20],[0.0],[0.0],[0.4],Bool[0],[0.6240616465025097],[0.5708126284065822],[0.7710440648861336],[0],[0],Bool[0],[0.0],[229847.81609857647],Bool[0],[1.1016076071337961],[0.0],[4749.411686979869],[0.9966431290800799],[0.9629576295869063],[0.9430608926998503],[233481.51448743863],[12],[2],Bool[1],[0.66],[0.66],Bool[0],[0.23302900800000004],[0.23302900799999998],[4747.924798278424],[4734.968750376902],[0.0],[0.9964302440451119],[0.0],[0.2927950738110189],Bool[0],Bool[0],[0.9844368904457417],[0.4],[0],[0],[0.6791170738539858],[4410.9560481146555],[12],[0.0],[4439.095073670896],[0.926112485728604],[0.0],Bool[0],Bool[0],[0.30863540607187745],[229847.81609857647],Bool[1],[0.2423684],[1.4734730866530117],[20],[1.475611901267853],[0.832745216441031],[0.2423684]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String7[""C1_3""]","String7[""D1_2""]","String7[""F1_2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9860642673706197],[1.0],[225778.19767199823],Bool[1],[0.30203753977737297],Bool[0],[1.3601472286062235],[0.8925784200036508],Bool[0],Bool[0],[0.6499201802613066],Bool[0],Bool[1],[0.68],[4729.506552569234],[20],[0.6990000000000001],[0.5690000000000001],[0.4],Bool[0],[0.6558805934869258],[0.5415810705197119],[0.542400484872012],[0],[0],Bool[0],[0.0],[222631.8130756979],Bool[0],[1.357254935349858],[0.5690000000000001],[4738.429935746506],[1.0606496580107285],[1.0571227036620894],[0.8903847613815905],[225778.19767199823],[4],[0],Bool[1],[1.0],[1.0],Bool[0],[0.44868287199999995],[0.44868287199999995],[4741.119346450672],[4730.490802854348],[0.0],[0.9981113343229003],[0.6990000000000001],[0.16438892502842153],Bool[0],Bool[0],[0.9860642673706197],[0.4],[0],[0],[0.07590035318111099],[4303.733405623196],[4],[0.0],[4303.733405623196],[0.7964220332689248],[0.0],Bool[0],Bool[0],[0.4976638888733621],[222631.8130756979],Bool[1],[0.4105716],[1.0026563785253035],[20],[0.9948655618573842],[0.5425243651141389],[0.4105716]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_2""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.9682174774720589],[1.0],[232489.71422479],Bool[1],[-0.014066657878562436],Bool[0],[1.1452467121899693e-10],[1.1452425249985315e-10],Bool[1],Bool[0],[1.1452371180061653e-10],Bool[0],Bool[1],[0.82],[4752.004528969249],[20],[0.362],[0.6829999999999999],[0.4],Bool[0],[1.1452335463235229e-10],[-0.008582689592971418],[0.02504287416552776],[0],[0],Bool[0],[-2.0],[225100.604644926],Bool[0],[1.1452448079355714e-10],[0.6829999999999999],[4757.150747234728],[1.1452510841893155e-10],[1.1452549429407897e-10],[1.145244072579471e-10],[232489.71422479],[13],[0],Bool[1],[0.9],[0.9],Bool[0],[0.342538588],[0.3425385879999999],[4768.437969707113],[4761.951936305453],[0.0],[0.9989198744486792],[0.362],[0.2790121794904301],Bool[0],Bool[0],[0.9682174774720589],[0.4],[0],[0],[0.6651315659326356],[4230.172646760401],[13],[-2.0],[4230.172646760401],[0.018335501336526405],[0.0],Bool[1],Bool[0],[0.03693924435157379],[225100.604644926],Bool[1],[0.44387479999999996],[1.1452371169879864e-10],[20],[1.1452333901940879e-10],[0.00228342760890213],[0.44387479999999996]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String7[""C1_2""]","String7[""D1_2""]","String7[""F1_3""]","String3[""L3""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.9929445590166571],[1.0],[230468.9430706091],Bool[0],[-0.1305288547582915],Bool[0],[1.6094379116987056],[1.098612287848094],Bool[1],Bool[0],[0.6931471801076547],Bool[0],Bool[0],[0.7],[4730.962219329735],[5],[0.0],[0.0],[0.1],Bool[0],[0.6931471804204514],[0.1981430187580786],[-0.02629813715076279],[0],[0],Bool[0],[0.0],[228670.74920043768],Bool[0],[1.6094379115515982],[0.0],[4737.105792905842],[1.0986122882639413],[1.0986122880017417],[1.0986122880993796],[230468.9430706091],[4],[9],Bool[1],[0.92],[0.92],Bool[1],[0.22011464400000003],[0.22011464400000003],[4739.063763250664],[4731.974263940734],[0.0],[0.9987058916732015],[0.0],[0.17434262010191312],Bool[0],Bool[0],[0.992197673811432],[0.32],[2],[0],[0.01932431587404842],[4416.279670213231],[3],[0.0],[4481.637803626461],[0.03287083618237962],[0.0],Bool[0],Bool[0],[-0.007604461611355051],[228842.883044281],Bool[1],[0.235966],[1.6094379115488153],[16],[1.6094379116984021],[0.1148885478938086],[0.235966]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String7[""C1_1""]","String7[""D1_1""]","String7[""F1_3""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9771084905396312],[0.996971183071321],[229604.16994547582],Bool[1],[0.2629030791913498],Bool[0],[0.8640742423379014],[0.8348256687670862],Bool[1],Bool[0],[0.49049092402014777],Bool[0],Bool[1],[0.3],[4761.84046939667],[20],[0.0],[0.0],[0.4],Bool[0],[0.471213548390886],[0.592811397012441],[0.20760104260604498],[0],[0],Bool[0],[0.0],[224348.18391702883],Bool[0],[0.8341590856654268],[0.0],[4782.460758600776],[1.0786010817089973],[1.0649783335572243],[0.8411369778849561],[229604.16994547582],[13],[3],Bool[1],[0.54],[0.54],Bool[1],[0.225724],[0.22572399999999998],[4780.711003855118],[4762.0021058165075],[0.0],[0.9956946349648202],[0.0],[0.22674527209183434],Bool[0],Bool[0],[0.9771084905396312],[0.4],[0],[0],[0.6791170738539858],[4399.235941052662],[13],[0.0],[4326.926782973717],[0.7873622013874095],[0.0],Bool[0],Bool[0],[0.4638765694872915],[224348.18391702883],Bool[1],[0.23823400000000003],[1.3392746604967556],[20],[1.3481008456591195],[0.668663390843871],[0.23823400000000003]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String7[""C1_3""]","String7[""D1_2""]","String7[""F1_3""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.9968470350950643],[1.0],[227975.68159193825],Bool[1],[0.3702656837777719],Bool[0],[0.6815179366802132],[0.5772845515477166],Bool[1],Bool[0],[0.37124047625452006],Bool[0],Bool[0],[0.7],[4743.795513684831],[10],[0.0],[0.0],[0.2],Bool[0],[0.34402484919458803],[0.5236596369328366],[0.47289682575122083],[0],[0],Bool[0],[0.0],[227975.68159193825],Bool[0],[0.6930405811965662],[0.0],[4748.944116369707],[0.629236239866326],[0.6142080935668521],[0.5662441253167401],[228350.31214294466],[4],[19],Bool[1],[1.0],[1.0],Bool[0],[0.232303828],[0.23230382800000005],[4751.352736383576],[4748.984576004963],[0.0],[0.9989154944659526],[0.0],[0.15810811880482295],Bool[0],Bool[1],[1.0],[0.3],[0],[0],[0.009109183937104354],[4418.901598591324],[6],[0.0],[4554.769987323836],[0.6903319511697723],[1.0],Bool[1],Bool[0],[0.4291024237216658],[227630.33162272687],Bool[1],[0.22571719999999998],[1.3942232572439315],[15],[1.4203676303626485],[0.4243565500596232],[0.22571719999999998]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_2""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.995349147806546],[1.0],[233292.01362095706],Bool[1],[-0.02147894600459298],Bool[0],[1.1452633618404786e-10],[1.1452264118477778e-10],Bool[1],Bool[0],[1.145247407294733e-10],Bool[0],Bool[1],[0.54],[4770.405223010407],[20],[0.882],[0.753],[0.4],Bool[0],[1.145257853264078e-10],[0.02761753728196038],[-0.021727147550697767],[0],[0],Bool[0],[0.0],[232207.00694769275],Bool[0],[1.145253088622633e-10],[0.753],[4776.4337885662935],[1.1452437614046253e-10],[1.1452511906348402e-10],[1.1452222224644529e-10],[233292.01362095706],[2],[0],Bool[1],[0.76],[0.76],Bool[0],[0.507345012],[0.507345012],[4774.306086214983],[4770.840679810213],[0.0],[0.9987355382544005],[0.882],[0.25892591567473505],Bool[0],Bool[0],[0.995349147806546],[0.4],[0],[0],[0.6651315659326356],[4333.907838680455],[2],[0.0],[4333.907838680455],[0.02401364845269732],[0.0],Bool[1],Bool[0],[0.0825727495028775],[232207.00694769275],Bool[1],[0.46661500000000006],[1.1452451807651218e-10],[20],[1.1452411731930637e-10],[-0.00799236261804723],[0.46661499999999995]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String7[""C1_2""]","String7[""D1_2""]","String7[""F1_3""]","String3[""L3""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9972787778557647],[1.0],[226199.02464738442],Bool[0],[0.011082021776503614],Bool[0],[1.6094379117583284],[1.0986122880692089],Bool[0],Bool[0],[0.6931471800189495],Bool[0],Bool[0],[0.6],[4722.08772898222],[4],[0.0],[0.0],[0.08],Bool[0],[0.6931471805396062],[0.030192646845061965],[0.06438496300941764],[0],[0],Bool[0],[0.0],[225980.0514686548],Bool[0],[1.6094379116474453],[0.0],[4737.646047163598],[1.0986122882845764],[1.098612288149645],[1.0986122883629887],[226199.02509465464],[1],[2],Bool[1],[0.64],[0.64],Bool[0],[0.23223245599999998],[0.232232456],[4744.808514750279],[4719.588102550225],[0.0],[0.9967262883238659],[0.0],[0.2788831217553332],Bool[0],Bool[0],[0.9990319446378207],[0.24],[3],[0],[0.010845994652405102],[4321.691319496993],[3],[0.0],[4303.399897618015],[0.026711890030349333],[0.0],Bool[0],Bool[0],[0.005314361738354763],[225583.48729856263],Bool[1],[0.24078960000000002],[1.6094379115717106],[12],[1.609437911747934],[-0.08219550113479207],[0.24078960000000002]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String7[""C1_1""]","String7[""D1_1""]","String7[""F1_3""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.9822385648739481],[1.0],[233787.9580484468],Bool[1],[0.7287983548808982],Bool[0],[1.0426722097855134],[0.8133162958120073],Bool[0],Bool[0],[0.6131534697022832],Bool[0],Bool[1],[0.6],[4725.2807872192725],[20],[0.0],[0.0],[0.4],Bool[0],[0.6311625821635132],[0.1833221573684149],[0.64540561920409],[0],[0],Bool[0],[1.0],[229635.5483983172],Bool[0],[1.0590880767695894],[0.0],[4734.768273973913],[0.8061208094978931],[0.827186064343426],[0.8131920294250115],[233787.9580484468],[16],[7],Bool[1],[0.88],[0.88],Bool[0],[0.22248752399999996],[0.222487524],[4737.408560409405],[4729.040774732894],[0.0],[0.9979986742645852],[0.0],[0.16598684844288117],Bool[0],Bool[0],[0.9822385648739481],[0.4],[0],[0],[0.6651315659326356],[4472.045324222901],[16],[1.0],[4472.232510166535],[0.799650206428576],[0.0],Bool[0],Bool[0],[0.39577936224667576],[229635.5483983172],Bool[1],[0.234423],[1.4498825730801927],[20],[1.446594759001885],[0.25648374334975726],[0.234423]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String7[""C1_3""]","String7[""D1_2""]","String7[""F1_3""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.966665979863906],[1.0],[231502.7392764568],Bool[1],[0.23243498183846073],Bool[0],[1.4388397625897253],[0.9779440623460428],Bool[0],Bool[0],[0.22766572799488208],Bool[0],Bool[1],[0.6],[4680.222337937773],[20],[0.0],[0.0],[0.4],Bool[0],[0.21145407695625346],[0.6758548982261142],[0.2928870495839699],[1],[0],Bool[0],[-1.5],[223952.52274544272],Bool[0],[1.4336258776311803],[0.0],[4700.193539817239],[0.9881929962632587],[0.983411848091736],[0.9790985902905032],[231675.18056244706],[16],[18],Bool[1],[0.9387755102040817],[0.94],Bool[0],[0.18867797199999994],[0.18867797199999997],[4707.631007623316],[4681.61943025714],[0.0],[0.9957560967738283],[0.0],[0.07145403882216879],Bool[0],Bool[0],[0.9673860596439953],[0.4],[0],[0],[0.4901565328913081],[4282.342295573275],[16],[-1.5],[4171.520848585595],[0.6829019016501278],[0.0],Bool[0],Bool[0],[0.13075664918293303],[223952.51542854524],Bool[1],[0.2243414],[1.3460240094522318],[20],[1.3396788555575583],[0.43146415530310533],[0.2243414]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_2""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9811790717827124],[0.9973758120062339],[234953.53094267036],Bool[1],[0.046471693338720504],Bool[0],[1.1452378566125931e-10],[1.145244564137691e-10],Bool[0],Bool[0],[1.1452466772568433e-10],Bool[0],Bool[1],[0.44],[4776.791618409161],[20],[0.547],[0.725],[0.4],Bool[0],[1.1452504523778756e-10],[0.02499639793752456],[-0.030321544498953735],[0],[0],Bool[0],[0.0],[230531.4874024001],Bool[0],[1.1452335143001248e-10],[0.725],[4800.79775690423],[1.1452471676220929e-10],[1.1452515148128809e-10],[1.1452406427293799e-10],[234953.53094267036],[9],[0],Bool[1],[0.48],[0.48],Bool[0],[0.4012186040000001],[0.4012186039999999],[4803.267425256945],[4779.8658251610095],[0.0],[0.9950067622059734],[0.547],[0.3020487487012651],Bool[0],Bool[0],[0.9811790717827124],[0.4],[0],[0],[0.6651315659326356],[4337.589074840283],[9],[0.0],[4337.589074840283],[0.027250073036162475],[0.0],Bool[0],Bool[0],[-0.022721900482759443],[230531.4874024001],Bool[1],[0.45775259999999995],[1.1452404873994779e-10],[20],[1.1452366429268117e-10],[0.043901054830080284],[0.4577526]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String7[""C1_2""]","String7[""D1_2""]","String7[""F1_3""]","String3[""L3""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9981744347508521],[0.9979166123342282],[227139.2619964696],Bool[0],[0.0058999966101277454],Bool[0],[1.6094379117926831],[1.098612288015504],Bool[0],Bool[0],[0.6931471802932708],Bool[0],Bool[0],[0.36],[4772.374859351818],[2],[0.0],[0.0],[0.04],Bool[0],[0.6931471805015976],[0.03388501648136652],[0.016315704199572352],[0],[0],Bool[0],[0.0],[226543.54906940873],Bool[0],[1.609437911638003],[0.0],[4789.999382718943],[1.0986122882853206],[1.0986122879281837],[1.0986122883152012],[227139.24437737933],[3],[7],Bool[1],[0.52],[0.52],Bool[0],[0.22263432800000005],[0.222634328],[4789.12510344443],[4770.548588748765],[0.0],[0.9963224358266239],[0.0],[0.24017367396115671],Bool[0],Bool[0],[0.9973773229611439],[0.2],[3],[0],[0.00931845824157624],[4209.09681448296],[2],[0.0],[4221.284121469409],[0.04128460873177514],[0.0],Bool[0],Bool[1],[0.07412303123208419],[226724.58686612628],Bool[1],[0.238654],[1.6094379116199125],[10],[1.6094379116765916],[-0.07331847486033208],[0.238654]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String7[""C1_1""]","String7[""D1_1""]","String7[""F1_3""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9834883202836888],[0.9979388398136149],[233766.67699598384],Bool[1],[0.30480636246480614],Bool[0],[1.2721868384122157],[1.0610506580960226],Bool[0],Bool[0],[0.6543185683358185],Bool[0],Bool[1],[0.3],[4778.729445443883],[20],[0.0],[0.0],[0.4],Bool[0],[0.676764067953238],[0.6470737130560026],[0.5056651065453314],[0],[0],Bool[0],[-1.0],[229906.79649707975],Bool[0],[1.2775466230444261],[0.0],[4797.903336733606],[0.9891884899769876],[0.966990360955042],[1.0640891183187446],[233766.67791615703],[14],[5],Bool[1],[0.64],[0.64],Bool[0],[0.225960544],[0.22596054399999996],[4799.872930128477],[4780.988210144894],[0.0],[0.9960071129883054],[0.0],[0.2679655246780824],Bool[0],Bool[0],[0.9834883202836886],[0.4],[0],[0],[0.6651315659326356],[4369.15257656713],[14],[-1.0],[4435.499805670241],[0.8272997488575021],[0.0],Bool[0],Bool[0],[0.26579991861399316],[229906.79740205937],Bool[1],[0.23811120000000002],[1.2663022148086307],[20],[1.2961665035395895],[0.6873379665075334],[0.23811120000000002]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String7[""C1_3""]","String7[""D1_2""]","String7[""F1_3""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9961610558852406],[0.9969052465076745],[225666.04406912104],Bool[0],[0.46593899932689903],Bool[0],[1.537191499863625],[1.0287066159119227],Bool[0],Bool[0],[0.6398449813550157],Bool[0],Bool[0],[0.4],[4693.955050968221],[4],[0.0],[0.0],[0.08],Bool[0],[0.6308395458946536],[0.5336030883252534],[0.43045656451251074],[0],[0],Bool[0],[0.0],[225666.04406912104],Bool[0],[1.5127281486814912],[0.0],[4718.114009376922],[0.9931929939638742],[1.0096646585588016],[1.0357438168838922],[226287.1608188423],[3],[19],Bool[1],[1.0],[1.0],Bool[0],[0.21272179600000002],[0.21272179600000002],[4717.246500352715],[4704.436047487645],[0.0],[0.9948844539274492],[0.0],[0.05535584623145055],Bool[0],Bool[1],[1.0],[0.24],[2],[0],[0.01412903790072065],[4236.33016212994],[4],[0.0],[4203.24503993789],[0.8123965429479889],[-1.0],Bool[0],Bool[0],[0.6457463135823828],[225418.4570545712],Bool[1],[0.2292446],[1.2347748161553502],[12],[1.2419221839479864],[0.6615920123527295],[0.22924459999999997]
