X,Y,Z,E,A,B,C,D,F,G,H,I,J,K,L,M,N,prop_strict_util_eff,major_util_eff_med,prop_qual_util_from_max,prop_strict_single_party,spat_char_corr1,prop_strict_elec_fail,spat_med_entropy3,spat_avg_entropy1,prop_qual_winner_smith,prop_strict_maxer_elected,spat_avg_entropy5,prop_strict_condorcet_paradox,prop_qual_single_party,major_maximizer_rate,major_util_from_winner_avg,prop_strict_unanimity,tangian_raw_uni_parties,tangian_adj_uni_body,prop_strict_unanimity_rate,prop_strict_condorcet_winner,spat_med_entropy5,spat_char_corr3,spat_char_corr5,major_vot_eff_n_cond_paradox,prop_qual_min_govt_size,prop_strict_winner_smith,prop_qual_med_pos,prop_qual_util_from_winner,prop_qual_min_govt_unstable,spat_avg_entropy3,tangian_raw_uni_body,major_util_from_max_avg,spat_med_entropy2,spat_avg_entropy2,spat_med_entropy1,prop_strict_util_from_max,prop_qual_nonzero_pos,major_qual_nonzero_pos,prop_strict_min_govt_elected,major_vot_eff_cond_eff,major_vot_eff_smith_eff,prop_qual_condorcet_paradox,tangian_raw_pop_parties,tangian_adj_pop_parties,major_util_from_max_med,major_util_from_win_med,major_strict_med_pos,major_util_eff_avg,tangian_adj_uni_parties,major_gallagher,prop_qual_elec_fail,prop_qual_maxer_elected,prop_qual_util_eff,prop_qual_unanimity_rate,prop_strict_min_govt_size,major_strict_nonzero_pos,prop_gallagher,major_strict_social_util,prop_strict_nonzero_pos,prop_strict_med_pos,major_qual_social_util,spat_agg_dist_corr,major_qual_med_pos,prop_qual_condorcet_winner,prop_strict_min_govt_unstable,spat_char_corr2,prop_strict_util_from_winner,prop_qual_min_govt_elected,tangian_adj_pop_body,spat_avg_entropy4,prop_qual_unanimity,spat_med_entropy4,spat_char_corr4,tangian_raw_pop_body
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_3""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9816253601806959],[1.0],[233902.00081646186],Bool[1],[0.11347622663320747],Bool[0],[1.2866791500464134],[0.9270325789182499],Bool[0],Bool[0],[0.5772116794822715],Bool[0],Bool[1],[0.58],[4804.913139593682],[20],[0.0],[0.0],[0.4],Bool[0],[0.5932599266452075],[0.23819666893662997],[0.01099316389654715],[0],[0],Bool[0],[0.0],[229604.1357984448],Bool[0],[1.2518749239966662],[0.0],[4812.0655855544655],[0.9435681360113718],[0.9045432722369295],[0.9783881381089594],[233902.001133878],[14],[5],Bool[1],[0.66],[0.66],Bool[0],[0.223849828],[0.223849828],[4813.930688634504],[4804.815961432483],[0.0],[0.9985149900129591],[0.0],[0.1453572234187211],Bool[0],Bool[0],[0.9816253601806959],[0.4],[0],[0],[0.18157142490702585],[4324.624743674407],[14],[0.0],[4325.159372735439],[0.3261730264187376],[0.0],Bool[0],Bool[0],[0.07389087596936388],[229604.1361100285],Bool[1],[0.24150019999999997],[1.26093035288462],[20],[1.3145986229836755],[0.2865847045044477],[0.24150019999999997]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_1""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.999990991403736],[0.9996399078079907],[225382.93890085234],Bool[1],[-0.03768544606941263],Bool[0],[1.2859416504654742],[0.822567135802422],Bool[1],Bool[0],[0.48686739777475097],Bool[0],Bool[1],[0.26],[4556.813926596148],[20],[0.45],[0.47800000000000004],[0.4],Bool[1],[0.5016213426434898],[0.07645237030595715],[0.0842732984619074],[0],[0],Bool[1],[2.0],[225380.908516951],Bool[0],[1.2340561287011373],[0.47800000000000004],[4560.678594458444],[0.9118917432515912],[0.8525405736099363],[0.8255244142491089],[225382.93890085234],[20],[20],Bool[1],[0.8],[0.8],Bool[0],[0.49993041600000016],[0.49993041600000016],[4559.632717011835],[4557.016257854011],[2.0],[0.9991536476167397],[0.45],[0.19559778027370348],Bool[0],Bool[0],[0.999990991403736],[0.4],[0],[20],[0.7484537973786818],[4287.449647731118],[20],[2.0],[4287.449647731118],[0.13259182798122357],[2.0],Bool[1],Bool[0],[0.12594747577232904],[225380.908516951],Bool[1],[0.4998544],[1.3874596193714246],[20],[1.389178609346028],[0.15837761627559757],[0.4998544]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_2""]","String7[""F1_2""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9870653711950925],[1.0],[231604.88285387488],Bool[1],[0.23179820810585947],Bool[0],[1.3450185782064366],[0.7619595927488083],Bool[0],Bool[0],[0.5926178467637218],Bool[0],Bool[1],[0.52],[4743.498082422982],[20],[0.696],[0.6970000000000001],[0.4],Bool[0],[0.6263110053382966],[0.3653775467809231],[0.040551960472273725],[0],[0],Bool[0],[0.0],[228609.15966475592],Bool[0],[1.313063411477018],[0.6970000000000001],[4762.791020919119],[0.8904435760921392],[0.8617573764018469],[0.7881625151932763],[231604.88285387488],[5],[0],Bool[1],[0.64],[0.64],Bool[0],[0.44833148000000006],[0.4483314799999999],[4769.805317509722],[4747.374396078209],[0.0],[0.9959574368531395],[0.696],[0.18990163377917527],Bool[0],Bool[0],[0.9870653711950925],[0.4],[0],[0],[0.010899106018385155],[4356.634843371232],[5],[0.0],[4356.634843371232],[0.500149022009712],[0.0],Bool[0],Bool[0],[0.432870086909932],[228609.15966475592],Bool[1],[0.4490316],[1.1600070599780643],[20],[1.2097129059645078],[0.28844128246105544],[0.4490316]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_1""]","String7[""F1_3""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.999404565800342],[0.9969355063306031],[233844.190232126],Bool[0],[0.16571059887636314],Bool[0],[1.345146730383747],[0.8612179293216609],Bool[1],Bool[0],[0.5751611687389717],Bool[0],Bool[0],[0.4],[4757.095102915996],[2],[0.0],[0.0],[0.04],Bool[0],[0.6041328108021882],[0.23873829293805082],[-0.01882899977396641],[0],[0],Bool[0],[0.0],[233705.74607354228],Bool[0],[1.3340315526737316],[0.0],[4779.200943695764],[0.9164535095297568],[0.8542426589546024],[0.9003362948269247],[234122.93653143372],[3],[5],Bool[1],[0.82],[0.82],Bool[1],[0.246234944],[0.24623494399999998],[4783.291276617927],[4755.54824809377],[0.0],[0.9953811623860852],[0.0],[0.2450907843881528],Bool[0],Bool[0],[0.9994079640873424],[0.26],[2],[0],[0.0054454193594249255],[4308.2895025284915],[1],[0.0],[4294.087187896934],[0.5663511264793709],[0.0],Bool[0],Bool[1],[0.5610604675524604],[233983.53172809855],Bool[1],[0.23565640000000002],[1.3287410463071336],[13],[1.358129576882663],[0.3923931436668275],[0.23565640000000002]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_1""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9999336369975939],[0.9992234026407714],[227726.0575130222],Bool[1],[0.14547836525598512],Bool[0],[1.3313256788747054],[0.8934995369658665],Bool[0],Bool[0],[0.48404985271444084],Bool[0],Bool[1],[0.06],[4536.548032778968],[15],[0.47800000000000004],[0.513],[0.3],Bool[0],[0.5146363629768517],[0.26245635106741083],[0.22374111881302855],[0],[0],Bool[0],[-2.0],[227710.94492811954],Bool[0],[1.2836426789688091],[0.513],[4541.399337542811],[0.9550667138849472],[0.9036574510259094],[0.9075813043659694],[227726.0575130222],[15],[20],Bool[1],[0.7],[0.7],Bool[0],[0.5000424320000001],[0.5000424320000001],[4541.199557886695],[4535.978877124469],[2.0],[0.9989325371163622],[0.47800000000000004],[0.30275211851281897],Bool[0],Bool[0],[0.9999336369975939],[0.3],[0],[20],[0.012895164364985806],[4116.395545682389],[15],[-2.0],[4116.395545682389],[0.3763333501525255],[2.0],Bool[0],Bool[0],[0.1532064667435703],[227710.94492811954],Bool[1],[0.5000652000000001],[1.3307787769495099],[15],[1.3629199239355587],[0.26746974322954997],[0.5000652000000001]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_3""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9973779912653102],[0.9963661099262553],[232637.47066115664],Bool[0],[0.2874897543438013],Bool[0],[1.3160395067591306],[0.9113563314361318],Bool[0],Bool[0],[0.5855783066288207],Bool[0],Bool[0],[0.3],[4743.487606583617],[5],[0.0],[0.0],[0.1],Bool[0],[0.6212313579159342],[0.460136721983844],[0.0031064017174331935],[0],[0],Bool[0],[0.0],[231871.3804663466],Bool[0],[1.265956108386567],[0.0],[4766.6662689160985],[0.8250668498583015],[0.7967126448387785],[0.9326738222094448],[232788.91436611104],[6],[4],Bool[1],[0.72],[0.72],Bool[0],[0.22359984400000002],[0.22359984399999996],[4770.849699881222],[4744.847080951104],[0.0],[0.9951423236782704],[0.0],[0.3396140063778289],Bool[0],Bool[0],[0.9967069355051325],[0.36],[2],[0],[0.012524908303057561],[4441.017928520906],[4],[0.0],[4460.512014870584],[0.45416455288219354],[0.0],Bool[0],Bool[0],[0.0038750896113298318],[232178.53979930416],Bool[1],[0.2374684],[1.3390733891897089],[18],[1.3653702097681402],[0.1889650548736222],[0.2374684]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_2""]","String7[""F1_2""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9858367363717527],[0.9969842686700814],[235370.5026161744],Bool[1],[0.5698061515541327],Bool[0],[1.2537041248689669],[0.884531197599914],Bool[0],Bool[0],[0.5680931666459333],Bool[0],Bool[0],[0.32],[4754.067662986939],[20],[0.5700000000000001],[0.71],[0.4],Bool[0],[0.6203711085795334],[0.33109686697890695],[0.1472651321371749],[0],[0],Bool[0],[0.0],[234418.4650399124],Bool[0],[1.195284044093824],[0.71],[4778.709200383992],[0.9408230714660313],[0.8732009539020607],[0.9114247896134916],[235370.5026161744],[2],[0],Bool[1],[0.56],[0.56],Bool[0],[0.40862188],[0.40862188000000005],[4777.26607934688],[4752.4378550160845],[0.0],[0.9948485107794499],[0.5700000000000001],[0.1554340344712187],Bool[0],Bool[0],[0.9959551534041863],[0.38],[0],[0],[0.007770397158446938],[4265.375429998006],[7],[0.0],[4265.375429998006],[0.4648998417737515],[0.0],Bool[0],Bool[0],[0.1225135496426116],[232036.88813730847],Bool[1],[0.45281580000000005],[1.1488971470051013],[19],[1.2461295416663691],[0.12128387671933283],[0.45281580000000005]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_1""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9999863345049073],[0.9993263320831842],[221842.38194252082],Bool[0],[0.03059980403587674],Bool[0],[1.3534580267905554],[0.8689257830126695],Bool[0],Bool[0],[0.5678885606171895],Bool[0],Bool[0],[0.12],[4525.760395773658],[10],[0.6139999999999999],[0.5579999999999999],[0.2],Bool[0],[0.6008108557247827],[0.2681431674284281],[0.025675964788053354],[0],[0],Bool[0],[0.0],[221839.350356539],Bool[0],[1.3471157677560393],[0.5579999999999999],[4530.067809373928],[0.8852688312481309],[0.8842505872910316],[0.9128032875316088],[221842.38194252082],[10],[20],Bool[1],[0.5],[0.5],Bool[0],[0.500135776],[0.500135776],[4530.040262815135],[4525.9637588343485],[2.0],[0.9990496440311338],[0.6139999999999999],[0.28521813774022153],Bool[0],Bool[0],[0.9999863345049073],[0.2],[0],[20],[0.007371980466604593],[4202.431792667825],[10],[0.0],[4202.431792667825],[0.35096836528965913],[2.0],Bool[0],Bool[0],[0.20788137842421492],[221839.350356539],Bool[1],[0.5009992],[1.325817412815408],[10],[1.378377793484952],[0.469600101475113],[0.5009992]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_2""]","String7[""F1_2""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.9976065596786043],[1.0],[233011.62786414762],Bool[0],[0.22981842683966844],Bool[0],[1.3272719705039433],[0.833488644348609],Bool[0],Bool[0],[0.5982090859223684],Bool[0],Bool[0],[0.76],[4727.932556009836],[10],[0.683],[0.706],[0.2],Bool[0],[0.6312262352353186],[0.2403419814160744],[0.20823864938766143],[0],[0],Bool[0],[0.0],[233011.62786414762],Bool[0],[1.279843045622099],[0.706],[4733.714689766003],[0.9545205315298881],[0.9033057261528179],[0.888715473326286],[233011.62786414762],[0],[0],Bool[1],[0.96],[0.96],Bool[0],[0.44426427599999996],[0.444264276],[4743.812626751824],[4737.819991708755],[0.0],[0.9987835326999581],[0.683],[0.2024597858341256],Bool[0],Bool[1],[1.0],[0.28],[0],[0],[0.010813180845616164],[4317.158380925301],[1],[0.0],[4317.158380925301],[0.49722291900678367],[0.0],Bool[0],Bool[0],[0.270523364836662],[232453.92843866354],Bool[1],[0.45180900000000007],[1.355534722603581],[14],[1.3757342381461788],[0.27612004952788927],[0.451809]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_3""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.9893172146081954],[1.0],[230752.01147610752],Bool[1],[0.1641387489955738],Bool[0],[1.3503666654162332],[0.9241486500186811],Bool[1],Bool[0],[0.5975563342503715],Bool[0],Bool[1],[0.72],[4756.192260609974],[20],[0.0],[0.0],[0.4],Bool[0],[0.6443523516376988],[0.06927694301872256],[0.13298336488023957],[0],[0],Bool[0],[0.0],[228286.93725878105],Bool[0],[1.2988150450578633],[0.0],[4762.577754658085],[0.9581195388701257],[0.8759438564802428],[0.9250723253303567],[230752.01160883764],[8],[6],Bool[1],[0.88],[0.88],Bool[1],[0.24062714000000004],[0.24062714000000004],[4760.968112912682],[4757.720660892715],[0.0],[0.9986613587455188],[0.0],[0.17862690901429157],Bool[0],Bool[0],[0.9893172146081954],[0.4],[0],[0],[0.21344127776115954],[4340.639929917154],[8],[0.0],[4273.876980579131],[0.38399443068874967],[0.0],Bool[0],Bool[0],[0.16814539552494545],[228286.93739009323],Bool[1],[0.23767580000000002],[1.2496081321873114],[20],[1.2554559087580022],[0.3830792191939311],[0.23767580000000002]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_1""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.9999794968980364],[0.9996324380665261],[226991.37316789807],Bool[1],[0.30776597743105333],Bool[0],[1.3539930136391702],[0.8666862600238939],Bool[0],Bool[0],[0.5103926793682058],Bool[0],Bool[1],[0.22],[4515.9306990553005],[12],[0.525],[0.511],[0.24],Bool[0],[0.5498706813799283],[0.41070861331673847],[0.28732582357627007],[0],[0],Bool[0],[-2.0],[226986.71914062917],Bool[0],[1.3252793736973982],[0.511],[4520.376792182937],[0.9018580516379346],[0.8884875787880676],[0.9007432799207864],[226991.37316789807],[12],[20],Bool[1],[0.92],[0.92],Bool[0],[0.5000366640000001],[0.5000366640000001],[4521.475509733018],[4516.062351194429],[2.0],[0.9990173817090044],[0.525],[0.22379920922112304],Bool[0],Bool[0],[0.9999794968980364],[0.24],[0],[20],[0.012531801466668697],[4330.493123562819],[12],[-2.0],[4330.493123562819],[0.5423553353828107],[2.0],Bool[0],Bool[0],[0.16185001055130815],[226986.71914062917],Bool[1],[0.4999296],[1.3591405169199866],[12],[1.394839888975016],[0.15228850038043618],[0.4999296]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_1""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9999810223391091],[0.9994077476301779],[226136.88115544722],Bool[0],[0.11041373801321677],Bool[0],[1.3456666658149712],[0.919129787953837],Bool[0],Bool[0],[0.5231093873438394],Bool[0],Bool[0],[0.18],[4536.184769795658],[10],[0.5920000000000001],[0.532],[0.2],Bool[0],[0.5888230265170825],[0.2202404567451601],[0.10948249682321895],[0],[0],Bool[0],[-1.0],[226132.58960640174],Bool[0],[1.2804417850226968],[0.532],[4540.651814936688],[0.9481880643884613],[0.8900418632269456],[0.9236383696193824],[226136.88115544722],[10],[20],Bool[1],[0.68],[0.68],Bool[0],[0.500101744],[0.500101744],[4540.210364672308],[4536.641024326976],[2.0],[0.9990169826139345],[0.5920000000000001],[0.27787934624941085],Bool[0],Bool[0],[0.9999810223391091],[0.2],[0],[20],[0.017660438046662372],[3974.358876681248],[10],[-1.0],[3974.358876681248],[0.36240984487769823],[2.0],Bool[0],Bool[0],[0.20550996083138637],[226132.58960640174],Bool[1],[0.500491],[1.3182273492999945],[10],[1.3630230736071844],[0.3456317234509406],[0.500491]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_3""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9986564923652015],[0.9994816028085067],[232217.6953652225],Bool[0],[0.24805536870522074],Bool[0],[1.3708753183237703],[0.9066360524193562],Bool[0],Bool[0],[0.571152890874729],Bool[0],Bool[0],[0.48],[4793.559044944508],[2],[0.0],[0.0],[0.04],Bool[0],[0.635141834178754],[0.2474985853530975],[0.047336757215504385],[0],[0],Bool[0],[0.0],[231749.9596443198],Bool[0],[1.3780201839102102],[0.0],[4805.528376183126],[0.9868555563655113],[0.9346272836054118],[0.910052219357184],[232217.6948985836],[3],[1],Bool[1],[0.78],[0.78],Bool[0],[0.23232810399999998],[0.23232810399999998],[4807.392322148719],[4792.907371692079],[0.0],[0.9975128879390612],[0.0],[0.2980897351872419],Bool[0],Bool[0],[0.9979857877748418],[0.24],[4],[0],[0.015212173546209629],[4436.955412460276],[2],[0.0],[4466.149584105836],[0.48360988875109867],[0.0],Bool[0],Bool[1],[0.20445867865746853],[231905.70865255204],Bool[1],[0.2442204],[1.2615114608424094],[12],[1.2989935261766967],[0.43753204200336904],[0.24422040000000003]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_1""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9999939976029154],[0.9993459024298104],[227454.2850207755],Bool[1],[0.15379855550523439],Bool[0],[1.334089549779971],[0.9041496046542099],Bool[0],Bool[0],[0.5478075399497893],Bool[0],Bool[1],[0.06],[4552.387132133161],[11],[0.5670000000000001],[0.513],[0.22],Bool[0],[0.5702481006378883],[0.2962283387377716],[0.06596804313836538],[0],[0],Bool[0],[2.0],[227452.9197498382],Bool[0],[1.341986238690222],[0.513],[4556.723758471786],[0.9075651827690374],[0.8737076305383482],[0.9211382077901282],[227454.2850207755],[11],[20],Bool[1],[0.66],[0.66],Bool[0],[0.500054872],[0.500054872],[4556.969718082167],[4551.507114905916],[2.0],[0.9990490249297488],[0.5670000000000001],[0.29552515333893326],Bool[0],Bool[0],[0.9999939976029154],[0.22],[0],[20],[0.2287434597676439],[4224.470537234686],[11],[2.0],[4224.470537234686],[0.2880577024777845],[2.0],Bool[0],Bool[0],[0.14219418198580994],[227452.9197498382],Bool[1],[0.5003452],[1.2809731174706618],[11],[1.3078773285453091],[0.06668163224670651],[0.5003452]
